SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-2091	Achievement orientation	73.933332761	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Adjustment	71.933333079	20630	Production	29160	3	Fiberglass Laminators and Fabricators	2	1
51-2091	Conscientiousness	81.200000445	20630	Production	29160	2	Fiberglass Laminators and Fabricators	2	1
51-2091	Independence and practical intelligence	66.733334859	20630	Production	29160	2	Fiberglass Laminators and Fabricators	2	1
51-2091	Interpersonal orientation and social influence	71.550002098	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2092	Achievement orientation	64.33333238	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Adjustment	76.200000445	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Conscientiousness	83.666664759	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Independence and practical intelligence	75.199999809	1115510	Production	29080	0	Team Assemblers	2	1
51-2092	Interpersonal orientation and social influence	69.700000286	1115510	Production	29080	2	Team Assemblers	2	1
51-2093	Achievement orientation	69.733333588	1190	Production	36940	2	Timing Device Assemblers and Adjusters	2	1
51-2093	Adjustment	70	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Conscientiousness	85.666666031	1190	Production	36940	1	Timing Device Assemblers and Adjusters	2	1
51-2093	Independence and practical intelligence	69.400000572	1190	Production	36940	1	Timing Device Assemblers and Adjusters	2	1
51-2093	Interpersonal orientation and social influence	60.849999189	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-3011	Achievement orientation	75.86666584	176610	Production	24170	1	Bakers	2	1
51-3011	Adjustment	74.466667175	176610	Production	24170	2	Bakers	2	1
51-3011	Conscientiousness	84.733333588	176610	Production	24170	1	Bakers	2	1
51-3011	Independence and practical intelligence	65.133334796	176610	Production	24170	2	Bakers	2	1
51-3011	Interpersonal orientation and social influence	73.399999142	176610	Production	24170	1	Bakers	2	1
51-3021	Achievement orientation	70.933332443	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Adjustment	67.40000089	137350	Production	29130	3	Butchers and Meat Cutters	2	1
51-3021	Conscientiousness	78.933332761	137350	Production	29130	3	Butchers and Meat Cutters	2	1
51-3021	Independence and practical intelligence	62.199997902	137350	Production	29130	3	Butchers and Meat Cutters	2	1
51-3021	Interpersonal orientation and social influence	63.75	137350	Production	29130	3	Butchers and Meat Cutters	2	1
51-3022	Achievement orientation	61.400000254	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Adjustment	66.199998856	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Conscientiousness	74.799998601	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Independence and practical intelligence	53.533333143	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Interpersonal orientation and social influence	62.999999523	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3023	Achievement orientation	64.199999173	80250	Production	25650	2	Slaughterers and Meat Packers	1	1
51-3023	Adjustment	69.533333778	80250	Production	25650	2	Slaughterers and Meat Packers	1	1
51-3023	Conscientiousness	79.933333397	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3023	Independence and practical intelligence	59.400000572	80250	Production	25650	2	Slaughterers and Meat Packers	1	1
51-3023	Interpersonal orientation and social influence	71.199998856	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3091	Achievement orientation	66.600000064	20320	Production	28060	3	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Adjustment	75.200001399	20320	Production	28060	2	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Conscientiousness	79.13333257	20320	Production	28060	2	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Independence and practical intelligence	55.200001399	20320	Production	28060	3	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Interpersonal orientation and social influence	61.650000811	20320	Production	28060	3	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3092	Achievement orientation	74.800000191	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Adjustment	75.800000827	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Conscientiousness	86.333332062	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Independence and practical intelligence	67.800000509	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Interpersonal orientation and social influence	71.499998569	133470	Production	26950	2	Food Batchmakers	2	1
51-3093	Achievement orientation	79.400000572	34640	Production	27760	0	Food Cooking Machine Operators and Tenders	2	1
51-3093	Adjustment	79.933333397	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Conscientiousness	84.466668765	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Independence and practical intelligence	74.000000954	34640	Production	27760	0	Food Cooking Machine Operators and Tenders	2	1
51-3093	Interpersonal orientation and social influence	78.800001144	34640	Production	27760	0	Food Cooking Machine Operators and Tenders	2	1
51-4011	Achievement orientation	75.199999809	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Adjustment	74.000000954	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Conscientiousness	76.933333079	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Independence and practical intelligence	73.266665141	146600	Production	37030	2	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Interpersonal orientation and social influence	64.349999428	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4012	Achievement orientation	85.066665014	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Adjustment	86.666663488	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Conscientiousness	87.133334478	25660	Production	48990	2	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Independence and practical intelligence	84.600000381	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Interpersonal orientation and social influence	79.099999666	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4021	Achievement orientation	67.066667875	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Adjustment	75.733334223	72390	Production	33120	2	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Conscientiousness	83.133333524	72390	Production	33120	2	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Independence and practical intelligence	63.799999555	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Interpersonal orientation and social influence	70.499999523	72390	Production	33120	2	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Achievement orientation	66.133332253	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Adjustment	65.466666222	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Conscientiousness	72.800000509	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Independence and practical intelligence	64.533333778	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Interpersonal orientation and social influence	62.100000381	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Achievement orientation	70.199999809	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Adjustment	69.200000763	31740	Production	40590	3	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Conscientiousness	79.466667175	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Independence and practical intelligence	64.33333238	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Interpersonal orientation and social influence	67.5	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Achievement orientation	69.666666985	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Adjustment	68.999999364	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Conscientiousness	78.933331172	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Independence and practical intelligence	71.866666476	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Interpersonal orientation and social influence	63.600000143	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Achievement orientation	73.666666349	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Adjustment	73.933334351	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Conscientiousness	84.533335368	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Independence and practical intelligence	68.200000127	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Interpersonal orientation and social influence	70.750000477	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Achievement orientation	71.266667048	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Adjustment	72.799998919	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Conscientiousness	82.866668701	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Independence and practical intelligence	66.399998665	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Interpersonal orientation and social influence	64.400000572	73570	Production	32840	3	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Achievement orientation	71.866666476	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Adjustment	64.466667175	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Conscientiousness	78.200000127	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Independence and practical intelligence	72.933333715	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Interpersonal orientation and social influence	57.799999714	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4035	Achievement orientation	72.866667112	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Adjustment	64.666666985	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Conscientiousness	78.533333143	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Independence and practical intelligence	65.599999428	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Interpersonal orientation and social influence	57.599999905	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4041	Achievement orientation	68.133333524	399040	Production	40550	3	Machinists	3	1
51-4041	Adjustment	68.933332761	399040	Production	40550	3	Machinists	3	1
51-4041	Conscientiousness	79.400002162	399040	Production	40550	3	Machinists	3	1
51-4041	Independence and practical intelligence	67.666665713	399040	Production	40550	3	Machinists	3	1
51-4041	Interpersonal orientation and social influence	58.700000048	399040	Production	40550	3	Machinists	3	1
51-4051	Achievement orientation	62.466665904	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Adjustment	69.533333778	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Conscientiousness	81.73333327	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Independence and practical intelligence	60	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Interpersonal orientation and social influence	61.749999523	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4052	Achievement orientation	60.933332443	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Adjustment	67.399999301	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Conscientiousness	69.599998792	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Independence and practical intelligence	49.399998983	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Interpersonal orientation and social influence	64.750000238	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4061	Achievement orientation	69.866666794	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Adjustment	72.600000699	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Conscientiousness	79.399998983	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Independence and practical intelligence	65.999999046	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Interpersonal orientation and social influence	59.749999046	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4062	Achievement orientation	79.000000954	4020	Production	40960	1	Patternmakers, Metal and Plastic	3	1
51-4062	Adjustment	76.066667239	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Conscientiousness	88.200000127	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4062	Independence and practical intelligence	83.199996948	4020	Production	40960	0	Patternmakers, Metal and Plastic	3	1
51-4062	Interpersonal orientation and social influence	66.799999475	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4071	Achievement orientation	64.866665204	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Adjustment	63.933334351	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Conscientiousness	72.40000089	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Independence and practical intelligence	58.46666654	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Interpersonal orientation and social influence	58.049999475	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4072	Achievement orientation	57.59999911	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Adjustment	58.133333524	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Conscientiousness	72.066666285	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Independence and practical intelligence	51.933333079	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Interpersonal orientation and social influence	55.799999237	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Achievement orientation	68.999999364	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Adjustment	65.533332825	105570	Production	33950	3	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Conscientiousness	76.666666667	105570	Production	33950	3	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Independence and practical intelligence	71.799999873	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Interpersonal orientation and social influence	60.950000286	105570	Production	33950	3	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4111	Achievement orientation	81.066667239	74510	Production	50290	1	Tool and Die Makers	3	1
51-4111	Adjustment	78.933334351	74510	Production	50290	2	Tool and Die Makers	3	1
51-4111	Conscientiousness	87.266667684	74510	Production	50290	2	Tool and Die Makers	3	1
51-4111	Independence and practical intelligence	81.73333327	74510	Production	50290	0	Tool and Die Makers	3	1
51-4111	Interpersonal orientation and social influence	75.149999857	74510	Production	50290	2	Tool and Die Makers	3	1
51-4121	Achievement orientation	69.499998887	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Adjustment	69.766667684	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Conscientiousness	81.466667652	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Independence and practical intelligence	70.633333524	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Interpersonal orientation and social influence	68.500000834	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4122	Achievement orientation	70.600001017	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Adjustment	66.999999682	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Conscientiousness	75.333333015	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Independence and practical intelligence	61.333333651	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Interpersonal orientation and social influence	65.750000477	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4191	Achievement orientation	63.133333524	20570	Production	36600	3	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Adjustment	69.733333588	20570	Production	36600	3	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Conscientiousness	76.466665268	20570	Production	36600	3	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Independence and practical intelligence	67.066666285	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Interpersonal orientation and social influence	67.050000429	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4192	Achievement orientation	82.866667112	10660	Production	44530	0	Layout Workers, Metal and Plastic	2	1
51-4192	Adjustment	76.200000445	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Conscientiousness	82.733333906	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Independence and practical intelligence	70.066666603	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Interpersonal orientation and social influence	71.500000954	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4193	Achievement orientation	73.200000127	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Adjustment	76.799999873	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Conscientiousness	84.866666794	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Independence and practical intelligence	67.266666094	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Interpersonal orientation and social influence	70.250000954	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4194	Achievement orientation	69.466667175	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Adjustment	63.933334351	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Conscientiousness	76.733334859	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Independence and practical intelligence	63.26666673	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Interpersonal orientation and social influence	54.600000381	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-5111	Achievement orientation	75.66666762	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Adjustment	79.666666985	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Conscientiousness	86.066665649	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Independence and practical intelligence	70.733332634	35330	Production	38270	3	Prepress Technicians and Workers	3	1
51-5111	Interpersonal orientation and social influence	67.250001431	35330	Production	38270	3	Prepress Technicians and Workers	3	1
51-5112	Achievement orientation	77.533334096	168330	Production	35240	2	Printing Press Operators	3	1
51-5112	Adjustment	75.999999046	168330	Production	35240	3	Printing Press Operators	3	1
51-5112	Conscientiousness	84.466663996	168330	Production	35240	3	Printing Press Operators	3	1
51-5112	Independence and practical intelligence	74.266665777	168330	Production	35240	2	Printing Press Operators	3	1
51-5112	Interpersonal orientation and social influence	56.200000048	168330	Production	35240	3	Printing Press Operators	3	1
51-5113	Achievement orientation	72.666667302	52380	Production	30260	1	Print Binding and Finishing Workers	2	1
51-5113	Adjustment	77.533334096	52380	Production	30260	1	Print Binding and Finishing Workers	2	1
51-5113	Conscientiousness	85.733334223	52380	Production	30260	1	Print Binding and Finishing Workers	2	1
51-5113	Independence and practical intelligence	68.333333333	52380	Production	30260	2	Print Binding and Finishing Workers	2	1
51-5113	Interpersonal orientation and social influence	66.649999619	52380	Production	30260	2	Print Binding and Finishing Workers	2	1
51-6011	Achievement orientation	66.799999873	201620	Production	20820	1	Laundry and Dry-Cleaning Workers	1	1
51-6011	Adjustment	72.066666285	201620	Production	20820	2	Laundry and Dry-Cleaning Workers	1	1
51-6011	Conscientiousness	78.333334923	201620	Production	20820	2	Laundry and Dry-Cleaning Workers	1	1
51-6011	Independence and practical intelligence	65.800002416	201620	Production	20820	0	Laundry and Dry-Cleaning Workers	1	1
51-6011	Interpersonal orientation and social influence	69.800000191	201620	Production	20820	1	Laundry and Dry-Cleaning Workers	1	1
51-6021	Achievement orientation	72.733332316	48340	Production	20470	0	Pressers, Textile, Garment, and Related Materials	1	1
51-6021	Adjustment	72.40000089	48340	Production	20470	1	Pressers, Textile, Garment, and Related Materials	1	1
51-6021	Conscientiousness	78.066666921	48340	Production	20470	2	Pressers, Textile, Garment, and Related Materials	1	1
51-6021	Independence and practical intelligence	63.066666921	48340	Production	20470	1	Pressers, Textile, Garment, and Related Materials	1	1
51-6021	Interpersonal orientation and social influence	67.350000143	48340	Production	20470	2	Pressers, Textile, Garment, and Related Materials	1	1
51-6031	Achievement orientation	63.799999555	141520	Production	22550	2	Sewing Machine Operators	1	1
51-6031	Adjustment	64.333333969	141520	Production	22550	3	Sewing Machine Operators	1	1
51-6031	Conscientiousness	80	141520	Production	22550	1	Sewing Machine Operators	1	1
51-6031	Independence and practical intelligence	57.666667302	141520	Production	22550	2	Sewing Machine Operators	1	1
51-6031	Interpersonal orientation and social influence	59.449999332	141520	Production	22550	3	Sewing Machine Operators	1	1
51-6041	Achievement orientation	67.066666285	8180	Production	23630	3	Shoe and Leather Workers and Repairers	2	1
51-6041	Adjustment	61.53333505	8180	Production	23630	3	Shoe and Leather Workers and Repairers	2	1
51-6041	Conscientiousness	79.333333969	8180	Production	23630	2	Shoe and Leather Workers and Repairers	2	1
51-6041	Independence and practical intelligence	67.066666285	8180	Production	23630	2	Shoe and Leather Workers and Repairers	2	1
51-6041	Interpersonal orientation and social influence	59.450000525	8180	Production	23630	3	Shoe and Leather Workers and Repairers	2	1
51-6042	Achievement orientation	78.866666158	3230	Production	25190	0	Shoe Machine Operators and Tenders	2	1
51-6042	Adjustment	84.399998983	3230	Production	25190	0	Shoe Machine Operators and Tenders	2	1
51-6042	Conscientiousness	87.533334096	3230	Production	25190	1	Shoe Machine Operators and Tenders	2	1
51-6042	Independence and practical intelligence	69.933333397	3230	Production	25190	1	Shoe Machine Operators and Tenders	2	1
51-6042	Interpersonal orientation and social influence	68.950001001	3230	Production	25190	2	Shoe Machine Operators and Tenders	2	1
51-6051	Achievement orientation	76.53333505	6920	Production	23640	0	Sewers, Hand	2	1
51-6051	Adjustment	69.400000572	6920	Production	23640	3	Sewers, Hand	2	1
51-6051	Conscientiousness	89.13333257	6920	Production	23640	0	Sewers, Hand	2	1
51-6051	Independence and practical intelligence	76.333333651	6920	Production	23640	0	Sewers, Hand	2	1
51-6051	Interpersonal orientation and social influence	58.000000715	6920	Production	23640	3	Sewers, Hand	2	1
51-6052	Achievement orientation	81.400000254	19980	Production	25830	1	Tailors, Dressmakers, and Custom Sewers	3	1
51-6052	Adjustment	82.600000699	19980	Production	25830	1	Tailors, Dressmakers, and Custom Sewers	3	1
51-6052	Conscientiousness	92.266667684	19980	Production	25830	1	Tailors, Dressmakers, and Custom Sewers	3	1
51-6052	Independence and practical intelligence	75.533332825	19980	Production	25830	2	Tailors, Dressmakers, and Custom Sewers	3	1
51-6052	Interpersonal orientation and social influence	77.849998474	19980	Production	25830	1	Tailors, Dressmakers, and Custom Sewers	3	1
51-6061	Achievement orientation	66.066667239	11630	Production	26340	3	Textile Bleaching and Dyeing Machine Operators and Tenders	2	1
51-6061	Adjustment	69.399998983	11630	Production	26340	3	Textile Bleaching and Dyeing Machine Operators and Tenders	2	1
51-6061	Conscientiousness	72.733335495	11630	Production	26340	3	Textile Bleaching and Dyeing Machine Operators and Tenders	2	1
51-6061	Independence and practical intelligence	61.466666857	11630	Production	26340	3	Textile Bleaching and Dyeing Machine Operators and Tenders	2	1
51-6061	Interpersonal orientation and social influence	65.300000906	11630	Production	26340	3	Textile Bleaching and Dyeing Machine Operators and Tenders	2	1
51-6062	Achievement orientation	67.533334096	14680	Production	25490	3	Textile Cutting Machine Setters, Operators, and Tenders	2	1
51-6062	Adjustment	70.86666584	14680	Production	25490	3	Textile Cutting Machine Setters, Operators, and Tenders	2	1
51-6062	Conscientiousness	77.733333906	14680	Production	25490	3	Textile Cutting Machine Setters, Operators, and Tenders	2	1
51-6062	Independence and practical intelligence	68.599999746	14680	Production	25490	1	Textile Cutting Machine Setters, Operators, and Tenders	2	1
51-6062	Interpersonal orientation and social influence	67.600001097	14680	Production	25490	2	Textile Cutting Machine Setters, Operators, and Tenders	2	1
51-6063	Achievement orientation	74.133335749	22560	Production	27220	1	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2	1
51-6063	Adjustment	72.800000509	22560	Production	27220	2	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2	1
51-6063	Conscientiousness	76.799999873	22560	Production	27220	3	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2	1
51-6063	Independence and practical intelligence	66.53333346	22560	Production	27220	2	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2	1
51-6063	Interpersonal orientation and social influence	63.199999332	22560	Production	27220	3	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2	1
51-6064	Achievement orientation	70.733332634	27760	Production	26870	2	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2	1
51-6064	Adjustment	72.533334096	27760	Production	26870	2	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2	1
51-6064	Conscientiousness	76.400000254	27760	Production	26870	3	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2	1
