SOCCode	Element_ID	Element_Name	average_scale	TOT_EMP	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
49-9097	2.B.3.c	Equipment Selection	55.549205986	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.d	Installation	54.935026557	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.e	Programming	19.364916731	8,190	Installation, maintenance and repair	63840	1	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.g	Operation Monitoring	62.278177788	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.h	Operation and Control	54.891060943	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.j	Equipment Maintenance	67.581907976	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.k	Troubleshooting	69.693205244	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.l	Repairing	67.612340378	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.3.m	Quality Control Analysis	65.465367071	8,190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9097	2.B.4.e	Judgment and Decision Making	53.825113629	8,190	Installation, maintenance and repair	63840	1	Signal and Track Switch Repairers	3	1
49-9097	2.B.4.g	Systems Analysis	36.916895087	8,190	Installation, maintenance and repair	63840	3	Signal and Track Switch Repairers	3	1
49-9097	2.B.4.h	Systems Evaluation	37.96840792	8,190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9097	2.B.5.a	Time Management	50.66867164	8,190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9097	2.B.5.b	Management of Financial Resources	24.527535547	8,190	Installation, maintenance and repair	63840	1	Signal and Track Switch Repairers	3	1
49-9097	2.B.5.c	Management of Material Resources	28.911688195	8,190	Installation, maintenance and repair	63840	1	Signal and Track Switch Repairers	3	1
49-9097	2.B.5.d	Management of Personnel Resources	40.229342525	8,190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9098	2.A.1.a	Reading Comprehension	42.209003779	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.1.b	Active Listening	51.713496442	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.1.c	Writing	32.557641192	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.1.d	Speaking	47.388967975	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.1.e	Mathematics	28.385106759	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.1.f	Science	9.4491118252	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.2.a	Critical Thinking	52.737625495	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.2.b	Active Learning	46.43151639	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.2.c	Learning Strategies	42.045893294	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.A.2.d	Monitoring	50.709255284	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.a	Social Perceptiveness	41.040050125	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.b	Coordination	50.709255284	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.c	Persuasion	35.754719968	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.d	Negotiation	30.142518617	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.e	Instructing	41.231056256	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.1.f	Service Orientation	43.243496621	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.2.i	Complex Problem Solving	43.243496621	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.a	Operations Analysis	18.631770102	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.b	Technology Design	20.182028781	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.c	Equipment Selection	44.253813395	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.d	Installation	37.796447301	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.e	Programming	15.635125291	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.g	Operation Monitoring	52.737625495	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.h	Operation and Control	51.713496442	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.j	Equipment Maintenance	53.825113629	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.k	Troubleshooting	50.66867164	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.l	Repairing	51.713496442	124,220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.3.m	Quality Control Analysis	49.684720273	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.4.e	Judgment and Decision Making	47.388967975	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.4.g	Systems Analysis	34.764513927	124,220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.4.h	Systems Evaluation	31.622776602	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.5.a	Time Management	45.355736761	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.5.b	Management of Financial Resources	9.4491118252	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.5.c	Management of Material Resources	17.92842914	124,220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	2.B.5.d	Management of Personnel Resources	29.277002188	124,220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9099	2.A.1.a	Reading Comprehension	53.825113629	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.1.b	Active Listening	47.56949803	142,650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.1.c	Writing	50.709255284	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.1.d	Speaking	48.327454486	142,650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.1.e	Mathematics	46.48348401	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.1.f	Science	33.745264218	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.2.a	Critical Thinking	52.779866291	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.2.b	Active Learning	48.680885072	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.2.c	Learning Strategies	40.229342525	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.A.2.d	Monitoring	59.160797831	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.a	Social Perceptiveness	38.692930325	142,650	Installation, maintenance and repair	37730	3	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.b	Coordination	52.779866291	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.c	Persuasion	39.115214431	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.d	Negotiation	35.754719968	142,650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.e	Instructing	43.260011228	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.1.f	Service Orientation	38.913824205	142,650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.2.i	Complex Problem Solving	51.713496442	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.a	Operations Analysis	25.354627642	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.b	Technology Design	28.460498942	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.c	Equipment Selection	44.286082948	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.d	Installation	44.320263021	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.e	Programming	21.514114968	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.g	Operation Monitoring	65.583970167	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.h	Operation and Control	59.126015545	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.j	Equipment Maintenance	56.022954479	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.k	Troubleshooting	59.160797831	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.l	Repairing	55.856960175	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.3.m	Quality Control Analysis	52.737625495	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.4.e	Judgment and Decision Making	50.709255284	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.4.g	Systems Analysis	48.550415623	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.4.h	Systems Evaluation	45.371482548	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.5.a	Time Management	46.43151639	142,650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.5.b	Management of Financial Resources	25	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.5.c	Management of Material Resources	32.557641192	142,650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	2.B.5.d	Management of Personnel Resources	38.913824205	142,650	Installation, maintenance and repair	37730	1	Installation, Maintenance, and Repair Workers, All Other	2	1
51-0000	2.A.1.a	Reading Comprehension	48.692116478	9,073,290	Production	32250	3	Production		2
51-0000	2.A.1.b	Active Listening	49.50914419	9,073,290	Production	32250	3	Production		2
51-0000	2.A.1.c	Writing	41.79207032	9,073,290	Production	32250	3	Production		2
51-0000	2.A.1.d	Speaking	47.157842314	9,073,290	Production	32250	3	Production		2
51-0000	2.A.1.e	Mathematics	36.744401195	9,073,290	Production	32250	2	Production		2
51-0000	2.A.1.f	Science	18.755544296	9,073,290	Production	32250	2	Production		2
51-0000	2.A.2.a	Critical Thinking	50.994107456	9,073,290	Production	32250	3	Production		2
51-0000	2.A.2.b	Active Learning	42.354739923	9,073,290	Production	32250	3	Production		2
51-0000	2.A.2.c	Learning Strategies	37.05499495	9,073,290	Production	32250	3	Production		2
51-0000	2.A.2.d	Monitoring	51.970759447	9,073,290	Production	32250	2	Production		2
51-0000	2.B.1.a	Social Perceptiveness	43.538934052	9,073,290	Production	32250	3	Production		2
51-0000	2.B.1.b	Coordination	45.708889945	9,073,290	Production	32250	3	Production		2
51-0000	2.B.1.c	Persuasion	36.246861755	9,073,290	Production	32250	3	Production		2
51-0000	2.B.1.d	Negotiation	33.824947334	9,073,290	Production	32250	3	Production		2
51-0000	2.B.1.e	Instructing	39.782335348	9,073,290	Production	32250	3	Production		2
51-0000	2.B.1.f	Service Orientation	36.747069403	9,073,290	Production	32250	3	Production		2
51-0000	2.B.2.i	Complex Problem Solving	45.868006847	9,073,290	Production	32250	3	Production		2
51-0000	2.B.3.a	Operations Analysis	27.769287007	9,073,290	Production	32250	1	Production		2
51-0000	2.B.3.b	Technology Design	18.773871812	9,073,290	Production	32250	1	Production		2
51-0000	2.B.3.c	Equipment Selection	34.523538696	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.d	Installation	12.277225257	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.e	Programming	10.747122959	9,073,290	Production	32250	2	Production		2
51-0000	2.B.3.g	Operation Monitoring	54.726920577	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.h	Operation and Control	50.905909247	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.j	Equipment Maintenance	36.770759995	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.k	Troubleshooting	42.24291136	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.l	Repairing	35.07965833	9,073,290	Production	32250	0	Production		2
51-0000	2.B.3.m	Quality Control Analysis	49.994918161	9,073,290	Production	32250	0	Production		2
51-0000	2.B.4.e	Judgment and Decision Making	46.491829298	9,073,290	Production	32250	3	Production		2
51-0000	2.B.4.g	Systems Analysis	33.386332691	9,073,290	Production	32250	3	Production		2
51-0000	2.B.4.h	Systems Evaluation	32.86299159	9,073,290	Production	32250	3	Production		2
51-0000	2.B.5.a	Time Management	46.42314314	9,073,290	Production	32250	3	Production		2
51-0000	2.B.5.b	Management of Financial Resources	18.389141519	9,073,290	Production	32250	3	Production		2
51-0000	2.B.5.c	Management of Material Resources	23.118665961	9,073,290	Production	32250	3	Production		2
51-0000	2.B.5.d	Management of Personnel Resources	36.805603053	9,073,290	Production	32250	3	Production		2
51-1011	2.A.1.a	Reading Comprehension	63.348469369	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.1.b	Active Listening	65.465367071	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.1.c	Writing	59.009684435	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.1.d	Speaking	66.590432603	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.1.e	Mathematics	38.913824205	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.1.f	Science	20.976176963	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.2.a	Critical Thinking	65.583970167	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.2.b	Active Learning	53.825113629	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.2.c	Learning Strategies	53.825113629	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.A.2.d	Monitoring	60.166435826	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.a	Social Perceptiveness	61.23724357	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.b	Coordination	65.583970167	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.c	Persuasion	53.825113629	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.d	Negotiation	52.737625495	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.e	Instructing	53.825113629	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.1.f	Service Orientation	48.680885072	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.2.i	Complex Problem Solving	57.008771255	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.a	Operations Analysis	50.709255284	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.b	Technology Design	24.527535547	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.c	Equipment Selection	36.916895087	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.d	Installation	11.64964745	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.e	Programming	8.94427191	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.g	Operation Monitoring	53.825113629	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.h	Operation and Control	43.260011228	603,080	Production	56340	2	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.j	Equipment Maintenance	38.031941463	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.k	Troubleshooting	41.231056256	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.l	Repairing	39.115214431	603,080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.3.m	Quality Control Analysis	52.737625495	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.4.e	Judgment and Decision Making	59.009684435	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.4.g	Systems Analysis	50.66867164	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.4.h	Systems Evaluation	50.709255284	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.5.a	Time Management	65.583970167	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.5.b	Management of Financial Resources	43.243496621	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.5.c	Management of Material Resources	42.209003779	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	2.B.5.d	Management of Personnel Resources	65.583970167	603,080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-2011	2.A.1.a	Reading Comprehension	51.713496442	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.1.b	Active Listening	52.737625495	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.1.c	Writing	48.550415623	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.1.d	Speaking	50.709255284	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.1.e	Mathematics	44.320263021	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.1.f	Science	27.386127875	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.2.a	Critical Thinking	52.737625495	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.2.b	Active Learning	49.684720273	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.2.c	Learning Strategies	46.43151639	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.A.2.d	Monitoring	52.737625495	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.a	Social Perceptiveness	42.045893294	42,810	Production	48970	3	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.b	Coordination	48.680885072	42,810	Production	48970	2	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.c	Persuasion	38.031941463	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.d	Negotiation	38.031941463	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.e	Instructing	48.680885072	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.1.f	Service Orientation	40.229342525	42,810	Production	48970	2	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.2.i	Complex Problem Solving	49.684720273	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.a	Operations Analysis	27.226037957	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.b	Technology Design	32.776298056	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.c	Equipment Selection	48.680885072	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.d	Installation	49.684720273	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.e	Programming	20.70196678	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.g	Operation Monitoring	49.684720273	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.h	Operation and Control	48.680885072	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.j	Equipment Maintenance	50.709255284	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.k	Troubleshooting	48.680885072	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.l	Repairing	50.66867164	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.3.m	Quality Control Analysis	60.178306485	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.4.e	Judgment and Decision Making	50.709255284	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.4.g	Systems Analysis	48.680885072	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.4.h	Systems Evaluation	46.43151639	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.5.a	Time Management	50.709255284	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.5.b	Management of Financial Resources	28.081514001	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.5.c	Management of Material Resources	31.325024228	42,810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	2.B.5.d	Management of Personnel Resources	39.115214431	42,810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2021	2.A.1.a	Reading Comprehension	47.56949803	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.1.b	Active Listening	49.684720273	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.1.c	Writing	34.805582475	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.1.d	Speaking	44.320263021	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.1.e	Mathematics	22.360679775	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.1.f	Science	6.1967733539	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.2.a	Critical Thinking	49.684720273	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.2.b	Active Learning	36.916895087	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.2.c	Learning Strategies	32.776298056	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.A.2.d	Monitoring	49.684720273	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.a	Social Perceptiveness	43.260011228	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.b	Coordination	44.286082948	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.c	Persuasion	30.659419434	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.d	Negotiation	29.498668251	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.e	Instructing	35.85685828	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.1.f	Service Orientation	26.267851073	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.2.i	Complex Problem Solving	37.96840792	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.a	Operations Analysis	17.92842914	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.b	Technology Design	18.631770102	14,450	Production	31730	1	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.c	Equipment Selection	17.92842914	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.d	Installation	15.635125291	14,450	Production	31730	1	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.e	Programming	0	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.g	Operation Monitoring	51.713496442	14,450	Production	31730	1	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.h	Operation and Control	50.709255284	14,450	Production	31730	1	Coil Winders, Tapers, and Finishers	2	1
