SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
25-1066	Content	69.404396874	38380	Education, training, and library	70260	0	Psychology Teachers, Postsecondary	5	1
25-1066	Process	70.025786418	38380	Education, training, and library	70260	0	Psychology Teachers, Postsecondary	5	1
25-1066	Resource management	38.094642654	38380	Education, training, and library	70260	2	Psychology Teachers, Postsecondary	5	1
25-1066	Social	56.402241114	38380	Education, training, and library	70260	1	Psychology Teachers, Postsecondary	5	1
25-1066	Systems and complex problem solving	58.570805388	38380	Education, training, and library	70260	1	Psychology Teachers, Postsecondary	5	1
25-1066	Technical	9.7949061236	38380	Education, training, and library	70260	3	Psychology Teachers, Postsecondary	5	1
25-1067	Content	66.635554139	16160	Education, training, and library	69230	1	Sociology Teachers, Postsecondary	5	1
25-1067	Process	68.568906078	16160	Education, training, and library	69230	0	Sociology Teachers, Postsecondary	5	1
25-1067	Resource management	38.762777144	16160	Education, training, and library	69230	2	Sociology Teachers, Postsecondary	5	1
25-1067	Social	55.076888054	16160	Education, training, and library	69230	2	Sociology Teachers, Postsecondary	5	1
25-1067	Systems and complex problem solving	54.622912031	16160	Education, training, and library	69230	3	Sociology Teachers, Postsecondary	5	1
25-1067	Technical	5.6009322755	16160	Education, training, and library	69230	3	Sociology Teachers, Postsecondary	5	1
25-1071	Content	67.60543594	178900	Education, training, and library	90840	0	Health Specialties Teachers, Postsecondary	5	1
25-1071	Process	68.644891869	178900	Education, training, and library	90840	0	Health Specialties Teachers, Postsecondary	5	1
25-1071	Resource management	41.545729349	178900	Education, training, and library	90840	1	Health Specialties Teachers, Postsecondary	5	1
25-1071	Social	56.407217654	178900	Education, training, and library	90840	1	Health Specialties Teachers, Postsecondary	5	1
25-1071	Systems and complex problem solving	58.100921251	178900	Education, training, and library	90840	2	Health Specialties Teachers, Postsecondary	5	1
25-1071	Technical	12.090060023	178900	Education, training, and library	90840	2	Health Specialties Teachers, Postsecondary	5	1
25-1072	Content	66.028876559	57390	Education, training, and library	67480	1	Nursing Instructors and Teachers, Postsecondary	5	1
25-1072	Process	69.958799357	57390	Education, training, and library	67480	0	Nursing Instructors and Teachers, Postsecondary	5	1
25-1072	Resource management	39.986125967	57390	Education, training, and library	67480	2	Nursing Instructors and Teachers, Postsecondary	5	1
25-1072	Social	59.944881929	57390	Education, training, and library	67480	0	Nursing Instructors and Teachers, Postsecondary	5	1
25-1072	Systems and complex problem solving	59.892028599	57390	Education, training, and library	67480	1	Nursing Instructors and Teachers, Postsecondary	5	1
25-1072	Technical	18.256546962	57390	Education, training, and library	67480	1	Nursing Instructors and Teachers, Postsecondary	5	1
25-1081	Content	63.237927146	60260	Education, training, and library	61560	2	Education Teachers, Postsecondary	5	1
25-1081	Process	67.84403351	60260	Education, training, and library	61560	0	Education Teachers, Postsecondary	5	1
25-1081	Resource management	41.872199979	60260	Education, training, and library	61560	1	Education Teachers, Postsecondary	5	1
25-1081	Social	54.898632815	60260	Education, training, and library	61560	2	Education Teachers, Postsecondary	5	1
25-1081	Systems and complex problem solving	57.276334386	60260	Education, training, and library	61560	2	Education Teachers, Postsecondary	5	1
25-1081	Technical	6.7159627188	60260	Education, training, and library	61560	3	Education Teachers, Postsecondary	5	1
25-1082	Content	61.974557181	4910	Education, training, and library	67660	2	Library Science Teachers, Postsecondary	5	1
25-1082	Process	67.790312675	4910	Education, training, and library	67660	0	Library Science Teachers, Postsecondary	5	1
25-1082	Resource management	41.434931542	4910	Education, training, and library	67660	1	Library Science Teachers, Postsecondary	5	1
25-1082	Social	54.567584365	4910	Education, training, and library	67660	2	Library Science Teachers, Postsecondary	5	1
25-1082	Systems and complex problem solving	57.807570208	4910	Education, training, and library	67660	2	Library Science Teachers, Postsecondary	5	1
25-1082	Technical	10.76652652	4910	Education, training, and library	67660	3	Library Science Teachers, Postsecondary	5	1
25-1111	Content	60.489883494	14560	Education, training, and library	58770	3	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1111	Process	67.582689604	14560	Education, training, and library	58770	0	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1111	Resource management	38.383136568	14560	Education, training, and library	58770	2	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1111	Social	54.3558698	14560	Education, training, and library	58770	2	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1111	Systems and complex problem solving	56.233732604	14560	Education, training, and library	58770	2	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1111	Technical	5.688079534	14560	Education, training, and library	58770	3	Criminal Justice and Law Enforcement Teachers, Postsecondary	5	1
25-1112	Content	61.469873319	16430	Education, training, and library	105250	2	Law Teachers, Postsecondary	5	1
25-1112	Process	70.541816446	16430	Education, training, and library	105250	0	Law Teachers, Postsecondary	5	1
25-1112	Resource management	30.221539043	16430	Education, training, and library	105250	3	Law Teachers, Postsecondary	5	1
25-1112	Social	56.276563119	16430	Education, training, and library	105250	1	Law Teachers, Postsecondary	5	1
25-1112	Systems and complex problem solving	57.771944173	16430	Education, training, and library	105250	2	Law Teachers, Postsecondary	5	1
25-1112	Technical	11.002362269	16430	Education, training, and library	105250	2	Law Teachers, Postsecondary	5	1
25-1113	Content	64.34325692	11740	Education, training, and library	63390	1	Social Work Teachers, Postsecondary	5	1
25-1113	Process	69.92373271	11740	Education, training, and library	63390	0	Social Work Teachers, Postsecondary	5	1
25-1113	Resource management	40.714388088	11740	Education, training, and library	63390	2	Social Work Teachers, Postsecondary	5	1
25-1113	Social	59.994887723	11740	Education, training, and library	63390	0	Social Work Teachers, Postsecondary	5	1
25-1113	Systems and complex problem solving	58.577937983	11740	Education, training, and library	63390	1	Social Work Teachers, Postsecondary	5	1
25-1113	Technical	11.785296718	11740	Education, training, and library	63390	2	Social Work Teachers, Postsecondary	5	1
25-1121	Content	57.811721959	98310	Education, training, and library	65340	3	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1121	Process	66.820120108	98310	Education, training, and library	65340	1	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1121	Resource management	47.775760625	98310	Education, training, and library	65340	0	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1121	Social	57.366172661	98310	Education, training, and library	65340	1	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1121	Systems and complex problem solving	54.165072704	98310	Education, training, and library	65340	3	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1121	Technical	9.3436671444	98310	Education, training, and library	65340	3	Art, Drama, and Music Teachers, Postsecondary	5	1
25-1122	Content	60.879961801	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	Process	68.301925765	29050	Education, training, and library	63410	0	Communications Teachers, Postsecondary	5	1
25-1122	Resource management	38.502285293	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	Social	54.909395094	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	Systems and complex problem solving	55.688905844	29050	Education, training, and library	63410	3	Communications Teachers, Postsecondary	5	1
25-1122	Technical	9.9414612617	29050	Education, training, and library	63410	3	Communications Teachers, Postsecondary	5	1
25-1123	Content	60.232288555	75730	Education, training, and library	61990	3	English Language and Literature Teachers, Postsecondary	5	1
25-1123	Process	66.706290498	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	Resource management	32.919007303	75730	Education, training, and library	61990	3	English Language and Literature Teachers, Postsecondary	5	1
25-1123	Social	55.234237798	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	Systems and complex problem solving	54.609140228	75730	Education, training, and library	61990	3	English Language and Literature Teachers, Postsecondary	5	1
25-1123	Technical	6.0888504723	75730	Education, training, and library	61990	3	English Language and Literature Teachers, Postsecondary	5	1
25-1124	Content	60.59028442	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	Process	66.997638622	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	Resource management	33.750267501	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	Social	54.561772502	30120	Education, training, and library	61380	2	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	Systems and complex problem solving	55.437496346	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	Technical	11.587868909	30120	Education, training, and library	61380	2	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1125	Content	61.645801868	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	Process	66.77352654	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	Resource management	34.955372076	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1125	Social	54.719474601	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	Systems and complex problem solving	55.963601577	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1125	Technical	5.8657830275	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1126	Content	60.383266553	23820	Education, training, and library	66380	3	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	Process	66.670824833	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	Resource management	33.511083745	23820	Education, training, and library	66380	3	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	Social	52.268984977	23820	Education, training, and library	66380	3	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	Systems and complex problem solving	55.432799031	23820	Education, training, and library	66380	3	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	Technical	9.7623500021	23820	Education, training, and library	66380	3	Philosophy and Religion Teachers, Postsecondary	5	1
25-1191	Content	49.176214818	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
