SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-9192	Quantitative and memory	23.15946915	17420	Production	27880	3	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Reaction time and speed	38.024039598	17420	Production	27880	1	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Verbal	41.464176092	17420	Production	27880	3	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Visual	29.880040479	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9193	Auditory and speech	43.027073284	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Control movement	48.571362407	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Fine manipulative	51.04141809	7970	Production	28630	2	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Flexibility, balance, and coordination	33.041605381	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Idea generation and reasoning	49.75574484	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Perceptual, spatial, and attentiveness	44.144345135	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Physical strength and endurance	39.197744673	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Quantitative and memory	40.171852943	7970	Production	28630	0	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Reaction time and speed	45.385647675	7970	Production	28630	0	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Verbal	52.008941555	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Visual	42.096087421	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9194	Auditory and speech	31.557591612	9490	Production	29810	3	Etchers and Engravers	2	1
51-9194	Control movement	45.685700101	9490	Production	29810	1	Etchers and Engravers	2	1
51-9194	Fine manipulative	59.925321776	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Flexibility, balance, and coordination	21.120692336	9490	Production	29810	3	Etchers and Engravers	2	1
51-9194	Idea generation and reasoning	46.922247954	9490	Production	29810	2	Etchers and Engravers	2	1
51-9194	Perceptual, spatial, and attentiveness	37.756848249	9490	Production	29810	2	Etchers and Engravers	2	1
51-9194	Physical strength and endurance	28.638879086	9490	Production	29810	3	Etchers and Engravers	2	1
51-9194	Quantitative and memory	34.095475993	9490	Production	29810	2	Etchers and Engravers	2	1
51-9194	Reaction time and speed	27.239716646	9490	Production	29810	2	Etchers and Engravers	2	1
51-9194	Verbal	53.127065438	9490	Production	29810	1	Etchers and Engravers	2	1
51-9194	Visual	27.288288168	9490	Production	29810	3	Etchers and Engravers	2	1
51-9195	Auditory and speech	38.161627858	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Control movement	50.488004545	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Fine manipulative	61.251423308	38730	Production	29630	0	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Flexibility, balance, and coordination	30.052688177	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Idea generation and reasoning	48.528104849	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Perceptual, spatial, and attentiveness	43.016352553	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Physical strength and endurance	40.688224975	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Quantitative and memory	33.269901186	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Reaction time and speed	40.433841131	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Verbal	48.676141857	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Visual	39.289317731	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9196	Auditory and speech	41.41775162	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Control movement	44.843755606	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Fine manipulative	52.123742744	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Flexibility, balance, and coordination	27.535265705	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Idea generation and reasoning	45.388736865	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Perceptual, spatial, and attentiveness	41.209373869	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Physical strength and endurance	32.402016108	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Quantitative and memory	28.862166896	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Reaction time and speed	37.72168858	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Verbal	46.490974887	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Visual	35.250873445	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9197	Auditory and speech	43.516643058	17710	Production	39120	1	Tire Builders	2	1
51-9197	Control movement	58.095062356	17710	Production	39120	0	Tire Builders	2	1
51-9197	Fine manipulative	59.08191177	17710	Production	39120	0	Tire Builders	2	1
51-9197	Flexibility, balance, and coordination	37.314524723	17710	Production	39120	0	Tire Builders	2	1
51-9197	Idea generation and reasoning	43.727808706	17710	Production	39120	3	Tire Builders	2	1
51-9197	Perceptual, spatial, and attentiveness	38.545631541	17710	Production	39120	2	Tire Builders	2	1
51-9197	Physical strength and endurance	43.245702538	17710	Production	39120	0	Tire Builders	2	1
51-9197	Quantitative and memory	25.210852178	17710	Production	39120	3	Tire Builders	2	1
51-9197	Reaction time and speed	46.82853794	17710	Production	39120	0	Tire Builders	2	1
51-9197	Verbal	46.184490277	17710	Production	39120	3	Tire Builders	2	1
51-9197	Visual	37.059536734	17710	Production	39120	2	Tire Builders	2	1
51-9198	Auditory and speech	37.742655535	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Control movement	45.671321619	439000	Production	23960	1	Helpers--Production Workers	2	1
51-9198	Fine manipulative	52.758743899	439000	Production	23960	1	Helpers--Production Workers	2	1
51-9198	Flexibility, balance, and coordination	32.858394612	439000	Production	23960	1	Helpers--Production Workers	2	1
51-9198	Idea generation and reasoning	42.474455824	439000	Production	23960	3	Helpers--Production Workers	2	1
51-9198	Perceptual, spatial, and attentiveness	38.879710155	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Physical strength and endurance	44.77454824	439000	Production	23960	0	Helpers--Production Workers	2	1
51-9198	Quantitative and memory	29.115517051	439000	Production	23960	3	Helpers--Production Workers	2	1
51-9198	Reaction time and speed	38.700616359	439000	Production	23960	1	Helpers--Production Workers	2	1
51-9198	Verbal	44.050960875	439000	Production	23960	3	Helpers--Production Workers	2	1
51-9198	Visual	37.232771657	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9199	Auditory and speech	39.933785436	241910	Production	27950	2	Production Workers, All Other	2	1
51-9199	Control movement	55.166145092	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Fine manipulative	57.0040638	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Flexibility, balance, and coordination	33.91930948	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Idea generation and reasoning	43.419304674	241910	Production	27950	3	Production Workers, All Other	2	1
51-9199	Perceptual, spatial, and attentiveness	43.680549989	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Physical strength and endurance	37.894944326	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Quantitative and memory	29.462480871	241910	Production	27950	3	Production Workers, All Other	2	1
51-9199	Reaction time and speed	48.923281395	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Verbal	48.29807725	241910	Production	27950	2	Production Workers, All Other	2	1
51-9199	Visual	42.619516355	241910	Production	27950	1	Production Workers, All Other	2	1
53-0000	Auditory and speech	46.254535717	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Control movement	51.323638409	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Fine manipulative	49.077919255	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Flexibility, balance, and coordination	28.73530113	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Idea generation and reasoning	49.017887665	9536610	Transportation and material moving	30090	2	Transportation and material moving		2
53-0000	Perceptual, spatial, and attentiveness	47.456609769	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Physical strength and endurance	33.134897432	9536610	Transportation and material moving	30090	1	Transportation and material moving		2
53-0000	Quantitative and memory	35.324281878	9536610	Transportation and material moving	30090	2	Transportation and material moving		2
53-0000	Reaction time and speed	38.690015267	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-0000	Verbal	54.329241286	9536610	Transportation and material moving	30090	2	Transportation and material moving		2
53-0000	Visual	45.787425497	9536610	Transportation and material moving	30090	0	Transportation and material moving		2
53-1011	Auditory and speech	49.61998917	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Control movement	50.444682026	6760	Transportation and material moving	45470	1	Aircraft Cargo Handling Supervisors	2	1
53-1011	Fine manipulative	49.232610729	6760	Transportation and material moving	45470	2	Aircraft Cargo Handling Supervisors	2	1
53-1011	Flexibility, balance, and coordination	34.57224257	6760	Transportation and material moving	45470	1	Aircraft Cargo Handling Supervisors	2	1
53-1011	Idea generation and reasoning	55.106039242	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Perceptual, spatial, and attentiveness	52.363317258	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Physical strength and endurance	39.472831583	6760	Transportation and material moving	45470	1	Aircraft Cargo Handling Supervisors	2	1
53-1011	Quantitative and memory	45.76884385	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Reaction time and speed	46.531095511	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Verbal	56.556975106	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1011	Visual	47.371086646	6760	Transportation and material moving	45470	0	Aircraft Cargo Handling Supervisors	2	1
53-1021	Auditory and speech	42.514938688	176030	Transportation and material moving	46960	1	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Control movement	35.439102358	176030	Transportation and material moving	46960	2	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Fine manipulative	41.336368353	176030	Transportation and material moving	46960	3	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Flexibility, balance, and coordination	14.846006602	176030	Transportation and material moving	46960	3	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Idea generation and reasoning	54.372910985	176030	Transportation and material moving	46960	0	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Perceptual, spatial, and attentiveness	41.597435462	176030	Transportation and material moving	46960	2	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Physical strength and endurance	24.739991263	176030	Transportation and material moving	46960	3	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Quantitative and memory	39.745885357	176030	Transportation and material moving	46960	0	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Reaction time and speed	25.678920372	176030	Transportation and material moving	46960	3	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Verbal	60.861084702	176030	Transportation and material moving	46960	0	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1021	Visual	34.255226203	176030	Transportation and material moving	46960	2	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	2	1
53-1031	Auditory and speech	44.17978626	203550	Transportation and material moving	55860	1	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Control movement	36.982717781	203550	Transportation and material moving	55860	2	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Fine manipulative	41.148720328	203550	Transportation and material moving	55860	3	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Flexibility, balance, and coordination	19.493865445	203550	Transportation and material moving	55860	3	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Idea generation and reasoning	55.789503333	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Perceptual, spatial, and attentiveness	46.028602185	203550	Transportation and material moving	55860	1	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Physical strength and endurance	25.054889858	203550	Transportation and material moving	55860	3	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Quantitative and memory	42.220129461	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Reaction time and speed	26.898128511	203550	Transportation and material moving	55860	2	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Verbal	63.880579782	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	Visual	38.352210574	203550	Transportation and material moving	55860	1	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-2011	Auditory and speech	61.260775561	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Control movement	77.14990402	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Fine manipulative	58.336475653	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Flexibility, balance, and coordination	25.354796467	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Idea generation and reasoning	63.359563285	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Perceptual, spatial, and attentiveness	66.587907106	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Physical strength and endurance	19.356590476	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Quantitative and memory	54.905787041	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Reaction time and speed	55.200157322	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Verbal	65.928831239	81350	Transportation and material moving	117290	2	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	Visual	66.522682301	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2012	Auditory and speech	54.721477871	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Control movement	67.591208941	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Fine manipulative	54.133646726	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	Flexibility, balance, and coordination	24.612275932	39760	Transportation and material moving	76150	2	Commercial Pilots	3	1
53-2012	Idea generation and reasoning	61.853109674	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Perceptual, spatial, and attentiveness	61.218004675	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Physical strength and endurance	29.757449501	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	Quantitative and memory	41.525245071	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	Reaction time and speed	43.964575069	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Verbal	65.187185013	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	Visual	60.891209193	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2021	Auditory and speech	54.041085312	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	Control movement	24.351027211	23130	Transportation and material moving	122950	3	Air Traffic Controllers	3	1
53-2021	Fine manipulative	42.597985741	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	Flexibility, balance, and coordination	1.5491933245	23130	Transportation and material moving	122950	3	Air Traffic Controllers	3	1
53-2021	Idea generation and reasoning	67.738254423	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	Perceptual, spatial, and attentiveness	67.644103269	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	Physical strength and endurance	4.7328638366	23130	Transportation and material moving	122950	3	Air Traffic Controllers	3	1
53-2021	Quantitative and memory	52.075581712	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	Reaction time and speed	9.5191510243	23130	Transportation and material moving	122950	3	Air Traffic Controllers	3	1
53-2021	Verbal	69.997995864	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	Visual	45.534988316	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2022	Auditory and speech	45.875678937	7920	Transportation and material moving	51880	0	Airfield Operations Specialists	3	1
53-2022	Control movement	34.226309149	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	Fine manipulative	39.011650302	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	Flexibility, balance, and coordination	14.326072167	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	Idea generation and reasoning	59.137669706	7920	Transportation and material moving	51880	0	Airfield Operations Specialists	3	1
53-2022	Perceptual, spatial, and attentiveness	50.371540175	7920	Transportation and material moving	51880	0	Airfield Operations Specialists	3	1
53-2022	Physical strength and endurance	19.249382812	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	Quantitative and memory	38.365845725	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	Reaction time and speed	23.959706512	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	Verbal	66.786181042	7920	Transportation and material moving	51880	0	Airfield Operations Specialists	3	1
53-2022	Visual	44.470872189	7920	Transportation and material moving	51880	0	Airfield Operations Specialists	3	1
53-2031	Auditory and speech	45.786765946	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	Control movement	32.08240142	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	Fine manipulative	47.835068166	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	Flexibility, balance, and coordination	39.333736636	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	Idea generation and reasoning	50.897452474	108510	Transportation and material moving	44860	3	Flight Attendants	3	1
53-2031	Perceptual, spatial, and attentiveness	40.699962571	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	Physical strength and endurance	37.967403393	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	Quantitative and memory	31.683754762	108510	Transportation and material moving	44860	3	Flight Attendants	3	1
53-2031	Reaction time and speed	22.804832864	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	Verbal	57.559802579	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	Visual	29.612371236	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-3011	Auditory and speech	43.491107071	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Control movement	50.714199306	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Fine manipulative	52.109880024	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Flexibility, balance, and coordination	28.12538741	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Idea generation and reasoning	52.376922303	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Perceptual, spatial, and attentiveness	49.212596593	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Physical strength and endurance	40.388923447	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Quantitative and memory	26.217992968	19950	Transportation and material moving	23740	3	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Reaction time and speed	33.76539991	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Verbal	58.898111503	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	Visual	43.846511183	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3021	Auditory and speech	46.180535189	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	Control movement	60.423383324	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	Fine manipulative	45.603047509	168620	Transportation and material moving	38290	2	Bus Drivers, Transit and Intercity	2	1
53-3021	Flexibility, balance, and coordination	22.999868454	168620	Transportation and material moving	38290	3	Bus Drivers, Transit and Intercity	2	1
53-3021	Idea generation and reasoning	41.347592777	168620	Transportation and material moving	38290	3	Bus Drivers, Transit and Intercity	2	1
53-3021	Perceptual, spatial, and attentiveness	47.278951318	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	Physical strength and endurance	25.523435671	168620	Transportation and material moving	38290	3	Bus Drivers, Transit and Intercity	2	1
53-3021	Quantitative and memory	29.569462017	168620	Transportation and material moving	38290	3	Bus Drivers, Transit and Intercity	2	1
53-3021	Reaction time and speed	39.490910478	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3021	Verbal	47.842587171	168620	Transportation and material moving	38290	2	Bus Drivers, Transit and Intercity	2	1
53-3021	Visual	50.816273076	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3022	Auditory and speech	49.22243287	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	Control movement	52.560244114	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	Fine manipulative	43.528596548	505560	Transportation and material moving	29490	3	Bus Drivers, School or Special Client	2	1
53-3022	Flexibility, balance, and coordination	14.46686636	505560	Transportation and material moving	29490	3	Bus Drivers, School or Special Client	2	1
53-3022	Idea generation and reasoning	44.615819919	505560	Transportation and material moving	29490	2	Bus Drivers, School or Special Client	2	1
53-3022	Perceptual, spatial, and attentiveness	47.767220421	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	Physical strength and endurance	20.411734887	505560	Transportation and material moving	29490	3	Bus Drivers, School or Special Client	2	1
53-3022	Quantitative and memory	33.432691745	505560	Transportation and material moving	29490	2	Bus Drivers, School or Special Client	2	1
53-3022	Reaction time and speed	36.400626383	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	Verbal	49.098272687	505560	Transportation and material moving	29490	2	Bus Drivers, School or Special Client	2	1
53-3022	Visual	49.229103865	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3031	Auditory and speech	40.053540979	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	Control movement	45.828686671	417660	Transportation and material moving	22450	1	Driver/Sales Workers	2	1
53-3031	Fine manipulative	44.92674877	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	Flexibility, balance, and coordination	27.240362105	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	Idea generation and reasoning	45.979396193	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	Perceptual, spatial, and attentiveness	40.689662089	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	Physical strength and endurance	31.892201843	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	Quantitative and memory	38.799758665	417660	Transportation and material moving	22450	1	Driver/Sales Workers	2	1
53-3031	Reaction time and speed	36.455509088	417660	Transportation and material moving	22450	1	Driver/Sales Workers	2	1
53-3031	Verbal	55.666511489	417660	Transportation and material moving	22450	1	Driver/Sales Workers	2	1
53-3031	Visual	41.937289164	417660	Transportation and material moving	22450	1	Driver/Sales Workers	2	1
53-3032	Auditory and speech	48.830476112	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Control movement	65.264697914	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Fine manipulative	49.983888729	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Flexibility, balance, and coordination	35.074361785	1678280	Transportation and material moving	40260	1	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Idea generation and reasoning	47.941531561	1678280	Transportation and material moving	40260	1	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Perceptual, spatial, and attentiveness	47.898986461	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Physical strength and endurance	41.312307021	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Quantitative and memory	34.469430578	1678280	Transportation and material moving	40260	1	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Reaction time and speed	51.747178224	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Verbal	48.789401879	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	Visual	53.971953173	1678280	Transportation and material moving	40260	0	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3033	Auditory and speech	42.265425404	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	Control movement	51.14871409	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	Fine manipulative	46.08626654	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	Flexibility, balance, and coordination	31.672399861	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	Idea generation and reasoning	42.467848718	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	Perceptual, spatial, and attentiveness	46.134313515	826510	Transportation and material moving	29850	0	Light Truck or Delivery Services Drivers	2	1
53-3033	Physical strength and endurance	40.013400612	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	Quantitative and memory	31.621920919	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	Reaction time and speed	39.415617798	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	Verbal	51.069793095	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	Visual	45.413706592	826510	Transportation and material moving	29850	0	Light Truck or Delivery Services Drivers	2	1
53-3041	Auditory and speech	49.842880808	180960	Transportation and material moving	23510	0	Taxi Drivers and Chauffeurs	1	1
